,house_name,total_price,total_price_desc,unit_price,info,location1,area,longitude,dimension,latitude,distance_rg
2544,工农新村(新场) ,159.5,万,26866.0,2室1厅 | 59.37平米 | 南 | 精装 | 中楼层(共5层) | 1983年建 | 板楼,新场,59.37,121.644868,31.021300,31.0213,28.188331969335486
2545,汇锦城(一期) ,670.0,万,36647.0,4室2厅 | 182.83平米 | 南 北 | 简装 | 中楼层(共5层) | 2011年建 | 板楼,新场,182.83,121.636865,31.031676,31.031676,26.8040875256978
2546,中洲华庭 ,120.0,万,30000.0,1室1厅 | 40平米 | 南 | 精装 | 中楼层(共4层) | 2016年建 | 板楼,新场,40,121.634933,31.030427,31.030427,26.81482972868582
2547,中洲华庭 ,115.0,万,28650.0,1室1厅 | 40.14平米 | 南 | 精装 | 中楼层(共4层) | 2016年建 | 板楼,新场,40.14,121.634933,31.030427,31.030427,26.81482972868582
2548,中洲华庭 ,125.0,万,31080.0,1室1厅 | 40.22平米 | 东南 南 | 精装 | 中楼层(共4层) | 2016年建 | 板楼,新场,40.22,121.634933,31.030427,31.030427,26.81482972868582
2549,中洲华庭 ,120.0,万,30000.0,1室1厅 | 40平米 | 南 | 其他 | 中楼层(共4层)  | 板楼,新场,40,121.634933,31.030427,31.030427,26.81482972868582
2550,中洲华庭 ,125.0,万,28065.0,1室1厅 | 44.54平米 | 南 | 精装 | 高楼层(共4层) | 2016年建 | 板楼,新场,44.54,121.634933,31.030427,31.030427,26.81482972868582
2551,中洲华庭 ,135.0,万,33750.0,1室1厅 | 40平米 | 北 | 精装 | 高楼层(共4层) | 2016年建 | 板楼,新场,40,121.634933,31.030427,31.030427,26.81482972868582
2552,艺泰安邦 ,207.0,万,27745.0,2室1厅 | 74.61平米 | 南 北 | 简装 | 低楼层(共10层) | 2009年建 | 板楼,宣桥,74.61,121.709216,31.060959,31.060959,29.02055104734128
2553,艺泰安邦 ,325.0,万,27172.0,3室2厅 | 119.61平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2006年建 | 板楼,宣桥,119.61,121.709216,31.060959,31.060959,29.02055104734128
2554,艺泰安邦 ,255.0,万,27082.0,2室2厅 | 94.16平米 | 南 北 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,宣桥,94.16,121.709216,31.060959,31.060959,29.02055104734128
2555,艺泰安邦 ,360.0,万,26820.0,3室2厅 | 134.23平米 | 西南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,宣桥,134.23,121.709216,31.060959,31.060959,29.02055104734128
2556,欣兰苑 ,278.0,万,20460.0,3室2厅 | 135.88平米 | 南 北 | 简装 | 低楼层(共6层) | 2007年建 | 板楼,宣桥,135.88,121.702453,31.023613,31.023613,31.42985999381317
2557,艺泰安邦 ,355.0,万,27237.0,3室2厅 | 130.34平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,宣桥,130.34,121.709216,31.060959,31.060959,29.02055104734128
2558,欣松苑 ,240.0,万,25489.0,2室2厅 | 94.16平米 | 南 | 毛坯 | 低楼层(共6层) | 2007年建 | 板楼,宣桥,94.16,121.699581,31.023136,31.023136,31.2832785646756
2559,艺泰安邦 ,358.0,万,26747.0,3室2厅 | 133.85平米 | 南 北 | 精装 | 低楼层(共18层) | 2011年建 | 板楼,宣桥,133.85,121.709216,31.060959,31.060959,29.02055104734128
2560,艺泰安邦 ,318.0,万,27231.0,2室2厅 | 116.78平米 | 南 北 | 精装 | 低楼层(共17层) | 2008年建 | 板楼,宣桥,116.78,121.709216,31.060959,31.060959,29.02055104734128
2561,艺泰安邦 ,245.0,万,26906.0,2室2厅 | 91.06平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,宣桥,91.06,121.709216,31.060959,31.060959,29.02055104734128
2562,欣兰苑 ,270.0,万,22446.0,4室2厅 | 120.29平米 | 南 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,宣桥,120.29,121.702453,31.023613,31.023613,31.42985999381317
2563,艺泰安邦 ,330.0,万,26274.0,3室2厅 | 125.6平米 | 南 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,宣桥,125.6,121.709216,31.060959,31.060959,29.02055104734128
2564,欣梅苑 ,206.0,万,26726.0,2室1厅 | 77.08平米 | 南 北 | 简装 | 中楼层(共6层) | 2007年建 | 板楼,宣桥,77.08,121.700833,31.025309,31.025309,31.18678384626971
2565,艺泰安邦 ,244.0,万,26920.0,2室2厅 | 90.64平米 | 南 北 | 毛坯 | 低楼层(共16层) | 2011年建 | 板楼,宣桥,90.64,121.709216,31.060959,31.060959,29.02055104734128
2566,艺泰安邦 ,335.0,万,24341.0,3室2厅 | 137.63平米 | 南 北 | 简装 | 低楼层(共17层) | 2007年建 | 板楼,宣桥,137.63,121.709216,31.060959,31.060959,29.02055104734128
2567,艺泰安邦 ,370.0,万,26951.0,3室2厅 | 137.29平米 | 南 | 毛坯 | 低楼层(共18层) | 2011年建 | 板楼,宣桥,137.29,121.709216,31.060959,31.060959,29.02055104734128
2568,艺泰安邦 ,285.0,万,31492.0,3室2厅 | 90.5平米 | 南 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,宣桥,90.5,121.709216,31.060959,31.060959,29.02055104734128
2569,艺泰安邦 ,287.0,万,31511.0,2室2厅 | 91.08平米 | 南 | 精装 | 中楼层(共10层) | 2011年建 | 板楼,宣桥,91.08,121.709216,31.060959,31.060959,29.02055104734128
2570,艺泰安邦 ,320.0,万,23996.0,3室2厅 | 133.36平米 | 南 | 毛坯 | 低楼层(共11层) | 2008年建 | 板楼,宣桥,133.36,121.709216,31.060959,31.060959,29.02055104734128
2571,欣菊苑 ,308.0,万,22654.0,4室3厅 | 135.96平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,宣桥,135.96,121.700071,31.020666,31.020666,31.517586980839123
2572,艺泰安邦 ,258.0,万,27059.0,2室1厅 | 95.35平米 | 南 北 | 精装 | 低楼层(共12层) | 2009年建 | 板楼,宣桥,95.35,121.709216,31.060959,31.060959,29.02055104734128
2573,艺泰安邦 ,275.0,万,25320.0,3室2厅 | 108.61平米 | 南 北 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,宣桥,108.61,121.709216,31.060959,31.060959,29.02055104734128
2574,艺泰安邦 ,337.0,万,25926.0,3室2厅 | 129.99平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,宣桥,129.99,121.709216,31.060959,31.060959,29.02055104734128
2575,欣梅苑 ,230.0,万,24963.0,2室2厅 | 92.14平米 | 南 | 简装 | 低楼层(共6层) | 2007年建 | 板楼,宣桥,92.14,121.700833,31.025309,31.025309,31.18678384626971
2576,欣春苑 ,277.0,万,21462.0,3室2厅 | 129.07平米 | 南 | 毛坯 | 低楼层(共11层) | 2009年建 | 板楼,宣桥,129.07,121.705208,31.024176,31.024176,31.563584381754985
2577,锦绣一方名苑 ,1080.0,万,87905.0,3室2厅 | 122.86平米 | 南 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,杨东,122.86,121.53982,31.198428,31.198428,7.001640472164256
2578,上海绿城 ,1365.0,万,112699.0,2室1厅 | 121.12平米 | 南 | 简装 | 中楼层(共18层) | 2004年建 | 板楼,杨东,121.12,121.473701,31.230416,31.230416,0.22592339628075842
2579,上海绿城 ,2660.0,万,95082.0,5室2厅 | 279.76平米 | 南 | 精装 | 低楼层(共17层)  | 板楼,杨东,279.76,121.473701,31.230416,31.230416,0.22592339628075842
2580,爱家亚洲花园一期 ,1230.0,万,88141.0,3室2厅 | 139.55平米 | 南 | 精装 | 低楼层(共26层) | 2004年建 | 板楼,杨东,139.55,121.536684,31.198947,31.198947,6.714195342662824
2581,上海绿城 ,2398.0,万,94099.0,5室3厅 | 254.84平米 | 南 | 精装 | 低楼层(共18层) | 2004年建 | 板楼,杨东,254.84,121.473701,31.230416,31.230416,0.22592339628075842
2582,陆家嘴中央公寓 ,2750.0,万,106449.0,6室3厅 | 258.34平米 | 南 北 | 精装 | 低楼层(共18层) | 2006年建 | 板楼,杨东,258.34,121.473701,31.230416,31.230416,0.22592339628075842
2583,香梅花园(二期) ,1480.0,万,103208.0,3室2厅 | 143.4平米 | 南 北 | 精装 | 低楼层(共18层) | 2004年建 | 板楼,杨东,143.4,121.53887,31.209100,31.2091,6.425062943366562
2584,东方龙苑 ,1650.0,万,59918.0,3室2厅 | 275.38平米 | 南 北 | 精装 | 低楼层(共11层) | 2004年建 | 板楼,杨东,275.38,121.532215,31.200889,31.200889,6.239074251414763
2585,上海绿城 ,1500.0,万,109076.0,3室2厅 | 137.52平米 | 南 | 精装 | 低楼层(共14层) | 2005年建 | 板楼,杨东,137.52,121.473701,31.230416,31.230416,0.22592339628075842
2586,陆家嘴中央公寓 ,2800.0,万,76873.0,5室3厅 | 364.24平米 | 南 | 精装 | 低楼层(共18层) | 2006年建 | 板楼,杨东,364.24,121.473701,31.230416,31.230416,0.22592339628075842
2587,锦绣一方名苑 ,950.0,万,86870.0,3室2厅 | 109.36平米 | 南 北 | 简装 | 中楼层(共6层) | 2002年建 | 板楼,杨东,109.36,121.53982,31.198428,31.198428,7.001640472164256
2588,涵合园(公寓) ,1140.0,万,99712.0,2室2厅 | 114.33平米 | 南 | 精装 | 低楼层(共18层) | 2004年建 | 板楼,杨东,114.33,121.456456,31.280403,31.280403,6.012255938039483
2589,锦绣一方名苑 ,1220.0,万,88528.0,3室2厅 | 137.81平米 | 南 | 简装 | 中楼层(共11层) | 2002年建 | 板楼,杨东,137.81,121.53982,31.198428,31.198428,7.001640472164256
2590,锦绣一方名苑 ,1030.0,万,82765.0,3室2厅 | 124.45平米 | 南 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,杨东,124.45,121.53982,31.198428,31.198428,7.001640472164256
2591,龙昌苑 ,560.0,万,40669.0,3室2厅 | 137.7平米 | 南 | 简装 | 低楼层(共1层) | 2000年建 | 板楼,杨东,137.7,121.473701,31.230416,31.230416,0.22592339628075842
2592,博山小区 ,445.0,万,69826.0,2室1厅 | 63.73平米 | 南 西南 西 | 精装 | 低楼层(共25层) | 1990年建 | 塔楼,洋泾,63.73,121.555921,31.245919,31.245919,7.886066038113871
2593,崮山小区三街坊 ,750.0,万,108965.0,2室1厅 | 68.83平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,洋泾,68.83,121.563368,31.236412,31.236412,8.40093268545766
2594,中星恬园 ,2100.0,万,123002.0,4室2厅 | 170.73平米 | 南 | 精装 | 高楼层(共18层) | 2009年建 | 板楼,洋泾,170.73,121.549398,31.229160,31.22916,7.034774586134725
2595,海苑大厦 ,740.0,万,81723.0,2室2厅 | 90.55平米 | 南 | 精装 | 高楼层(共25层) | 1998年建 | 板楼,洋泾,90.55,121.473701,31.230416,31.230416,0.22592339628075842
2596,广洋华景苑 ,1200.0,万,117108.0,2室1厅 | 102.47平米 | 南 | 精装 | 中楼层(共21层) | 2006年建 | 板楼,洋泾,102.47,121.56006,31.242110,31.24211,8.179867949329083
2597,泾东小区 ,382.0,万,87999.0,1室1厅 | 43.41平米 | 南 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,洋泾,43.41,121.557379,31.244488,31.244488,7.983847741142861
2598,博山小区 ,445.0,万,69826.0,2室1厅 | 63.73平米 | 南 西南 | 精装 | 高楼层(共25层) | 1990年建 | 塔楼,洋泾,63.73,121.555921,31.245919,31.245919,7.886066038113871
2599,海防新村 ,290.0,万,66271.0,2室0厅 | 43.76平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,洋泾,43.76,121.553684,31.247893,31.247893,7.737998743935616
2600,崮山小区四街坊 ,550.0,万,108226.0,2室1厅 | 50.82平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,洋泾,50.82,121.563368,31.236412,31.236412,8.40093268545766
2601,海苑大厦 ,760.0,万,83932.0,2室1厅 | 90.55平米 | 东南 | 简装 | 高楼层(共25层) | 1998年建 | 板楼,洋泾,90.55,121.473701,31.230416,31.230416,0.22592339628075842
2602,明珠苑(浦东) ,1250.0,万,94134.0,4室2厅 | 132.79平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,洋泾,132.79,121.557838,31.239607,31.239607,7.9258768572325415
2603,泾南教师公寓 ,1140.0,万,92571.0,3室2厅 | 123.15平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,洋泾,123.15,121.550488,31.231195,31.231195,7.1428186069537265
2604,名门世家(浦东) ,1238.0,万,82965.0,3室2厅 | 149.22平米 | 南 | 精装 | 中楼层(共11层) | 1999年建 | 板楼,洋泾,149.22,121.553365,31.245027,31.245027,7.627133266043681
2605,鼎隆大厦 ,780.0,万,71956.0,2室2厅 | 108.4平米 | 南 | 精装 | 高楼层(共24层) | 1999年建 | 塔楼,洋泾,108.4,121.473701,31.230416,31.230416,0.22592339628075842
2606,广洋华景苑 ,1180.0,万,115156.0,2室2厅 | 102.47平米 | 南 北 | 简装 | 中楼层(共21层) | 2006年建 | 板楼,洋泾,102.47,121.56006,31.242110,31.24211,8.179867949329083
2607,雅华公寓 ,410.0,万,59129.0,2室1厅 | 69.34平米 | 西南 西 | 精装 | 中楼层(共24层) | 1997年建 | 塔楼,洋泾,69.34,121.473701,31.230416,31.230416,0.22592339628075842
2608,上安大厦 ,675.0,万,72488.0,2室2厅 | 93.12平米 | 南 | 简装 | 中楼层(共24层) | 1999年建 | 塔楼,洋泾,93.12,121.550868,31.249369,31.249369,7.530102779313444
2609,泾东小区 ,380.0,万,88065.0,1室1厅 | 43.15平米 | 南 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,洋泾,43.15,121.557379,31.244488,31.244488,7.983847741142861
2610,巨东小区 ,609.0,万,101653.0,2室1厅 | 59.91平米 | 南 北 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,洋泾,59.91,121.550432,31.236128,31.236128,7.178837036554179
2611,崮山小区二街坊 ,630.0,万,97948.0,2室1厅 | 64.32平米 | 南 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,洋泾,64.32,121.563368,31.236412,31.236412,8.40093268545766
2612,巨东小区 ,780.0,万,101299.0,3室1厅 | 77平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,洋泾,77,121.550432,31.236128,31.236128,7.178837036554179
2613,泾东小区 ,430.0,万,83609.0,2室1厅 | 51.43平米 | 南 | 精装 | 高楼层(共6层) | 1985年建 | 板楼,洋泾,51.43,121.557379,31.244488,31.244488,7.983847741142861
2614,泾东小区 ,695.0,万,79858.0,3室1厅 | 87.03平米 | 西南 | 简装 | 低楼层(共25层) | 1990年建 | 塔楼,洋泾,87.03,121.557379,31.244488,31.244488,7.983847741142861
2615,巨东小区 ,700.0,万,103383.0,2室1厅 | 67.71平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,洋泾,67.71,121.550432,31.236128,31.236128,7.178837036554179
2616,泾东小区 ,558.0,万,92186.0,2室1厅 | 60.53平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,洋泾,60.53,121.557379,31.244488,31.244488,7.983847741142861
2617,西镇小区(浦东) ,415.0,万,76625.0,2室1厅 | 54.16平米 | 南 北 | 简装 | 中楼层(共6层) | 1991年建 | 板楼,洋泾,54.16,121.549861,31.241775,31.241775,7.223973502591989
2618,凌二小区 ,280.0,万,84567.0,1室1厅 | 33.11平米 | 南 北 | 简装 | 中楼层(共7层) | 1987年建 | 板楼,洋泾,33.11,121.473701,31.230416,31.230416,0.22592339628075842
2619,泾华新村 ,340.0,万,68966.0,1室1厅 | 49.3平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,洋泾,49.3,121.473701,31.230416,31.230416,0.22592339628075842
2620,泾西一村 ,283.0,万,75770.0,1室1厅 | 37.35平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,洋泾,37.35,121.547096,31.240032,31.240032,6.929834331936703
2621,崮山小区二街坊 ,870.0,万,104643.0,3室1厅 | 83.14平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,洋泾,83.14,121.563368,31.236412,31.236412,8.40093268545766
2622,泾华新村 ,348.0,万,70589.0,2室1厅 | 49.3平米 | 南 | 精装 | 高楼层(共6层) | 1992年建 | 板楼,洋泾,49.3,121.473701,31.230416,31.230416,0.22592339628075842
2623,泾东小区 ,386.0,万,92722.0,1室1厅 | 41.63平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,洋泾,41.63,121.557379,31.244488,31.244488,7.983847741142861
2624,崮山小区四街坊 ,799.0,万,98533.0,3室1厅 | 81.09平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,洋泾,81.09,121.563368,31.236412,31.236412,8.40093268545766
2625,上安大厦 ,700.0,万,73284.0,2室1厅 | 95.52平米 | 南 | 精装 | 高楼层(共24层) | 1999年建 | 塔楼,洋泾,95.52,121.550868,31.249369,31.249369,7.530102779313444
2626,泾东小区 ,408.0,万,90647.0,1室1厅 | 45.01平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,洋泾,45.01,121.557379,31.244488,31.244488,7.983847741142861
2627,西镇小区(浦东) ,590.0,万,89084.0,2室1厅 | 66.23平米 | 南 | 精装 | 高楼层(共6层) | 1991年建 | 板楼,洋泾,66.23,121.549861,31.241775,31.241775,7.223973502591989
2628,泾东小区 ,410.0,万,91091.0,1室1厅 | 45.01平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,洋泾,45.01,121.557379,31.244488,31.244488,7.983847741142861
2629,西镇小区(浦东) ,540.0,万,77099.0,2室1厅 | 70.04平米 | 南 | 精装 | 中楼层(共6层) | 1991年建 | 板楼,洋泾,70.04,121.549861,31.241775,31.241775,7.223973502591989
2630,泾西一村 ,490.0,万,77630.0,2室1厅 | 63.12平米 | 南 | 毛坯 | 低楼层(共6层) | 1985年建 | 板楼,洋泾,63.12,121.547096,31.240032,31.240032,6.929834331936703
2631,西镇小区(浦东) ,470.0,万,78504.0,2室1厅 | 59.87平米 | 东南 | 精装 | 低楼层(共6层) | 1989年建 | 板楼,洋泾,59.87,121.549861,31.241775,31.241775,7.223973502591989
2632,西镇小区(浦东) ,460.0,万,78432.0,2室1厅 | 58.65平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,洋泾,58.65,121.549861,31.241775,31.241775,7.223973502591989
2633,崮山小区三街坊 ,795.0,万,113232.0,2室1厅 | 70.21平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,洋泾,70.21,121.563368,31.236412,31.236412,8.40093268545766
2634,羽山路1000弄 ,670.0,万,98414.0,2室1厅 | 68.08平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,洋泾,68.08,121.557923,31.237101,31.237101,7.896404203876105
2635,泾东小区 ,595.0,万,90965.0,2室1厅 | 65.41平米 | 南 | 精装 | 低楼层(共6层) | 1989年建 | 板楼,洋泾,65.41,121.557379,31.244488,31.244488,7.983847741142861
2636,巨东小区 ,698.0,万,99886.0,2室1厅 | 69.88平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,洋泾,69.88,121.550432,31.236128,31.236128,7.178837036554179
2637,崮山小区四街坊 ,670.0,万,95551.0,2室1厅 | 70.12平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,洋泾,70.12,121.563368,31.236412,31.236412,8.40093268545766
2638,广洋华景苑 ,1120.0,万,109955.0,2室2厅 | 101.86平米 | 南 | 简装 | 高楼层(共22层) | 2007年建 | 板楼,洋泾,101.86,121.56006,31.242110,31.24211,8.179867949329083
2639,崮山小区四街坊 ,880.0,万,108522.0,3室2厅 | 81.09平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,洋泾,81.09,121.563368,31.236412,31.236412,8.40093268545766
2640,崮山小区二街坊 ,860.0,万,101788.0,3室1厅 | 84.49平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,洋泾,84.49,121.563368,31.236412,31.236412,8.40093268545766
2641,崮山小区二街坊 ,698.0,万,101043.0,2室1厅 | 69.08平米 | 南 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,洋泾,69.08,121.563368,31.236412,31.236412,8.40093268545766
2642,博山小区 ,465.0,万,69810.0,2室1厅 | 66.61平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,洋泾,66.61,121.555921,31.245919,31.245919,7.886066038113871
2643,博山小区 ,395.0,万,71989.0,1室2厅 | 54.87平米 | 南 | 精装 | 中楼层(共25层) | 1990年建 | 塔楼,洋泾,54.87,121.555921,31.245919,31.245919,7.886066038113871
2644,永安新村 ,228.0,万,69768.0,1室1厅 | 32.68平米 | 南 | 简装 | 中楼层(共6层) | 1975年建 | 板楼,洋泾,32.68,121.550722,31.248280,31.24828,7.480877365354918
2645,崮山小区二街坊 ,475.0,万,105252.0,1室1厅 | 45.13平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,洋泾,45.13,121.563368,31.236412,31.236412,8.40093268545766
2646,西镇小区(浦东) ,308.0,万,76962.0,1室1厅 | 40.02平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,洋泾,40.02,121.549861,31.241775,31.241775,7.223973502591989
2647,泾东小区 ,750.0,万,86178.0,2室1厅 | 87.03平米 | 西南 | 精装 | 低楼层(共25层) | 1990年建 | 塔楼,洋泾,87.03,121.557379,31.244488,31.244488,7.983847741142861
2648,博山小区 ,650.0,万,76256.0,3室1厅 | 85.24平米 | 南 | 精装 | 中楼层(共25层) | 1990年建 | 塔楼,洋泾,85.24,121.555921,31.245919,31.245919,7.886066038113871
2649,崮山小区四街坊 ,580.0,万,114196.0,2室0厅 | 50.79平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,洋泾,50.79,121.563368,31.236412,31.236412,8.40093268545766
2650,西镇小区(浦东) ,480.0,万,81842.0,2室1厅 | 58.65平米 | 西南 | 精装 | 高楼层(共6层) | 1989年建 | 板楼,洋泾,58.65,121.549861,31.241775,31.241775,7.223973502591989
2651,崮山小区二街坊 ,645.0,万,105169.0,2室1厅 | 61.33平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,洋泾,61.33,121.563368,31.236412,31.236412,8.40093268545766
2652,海防新村 ,404.0,万,70054.0,2室1厅 | 57.67平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,洋泾,57.67,121.553684,31.247893,31.247893,7.737998743935616
2653,崮山小区一街坊 ,650.0,万,106558.0,2室1厅 | 61平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,洋泾,61,121.563368,31.236412,31.236412,8.40093268545766
2654,泾东小区 ,540.0,万,91619.0,2室1厅 | 58.94平米 | 南 北 | 毛坯 | 高楼层(共6层) | 1987年建 | 板楼,洋泾,58.94,121.557379,31.244488,31.244488,7.983847741142861
2655,阳光三村 ,375.0,万,70769.0,2室1厅 | 52.99平米 | 南 | 简装 | 高楼层(共6层) | 1984年建 | 板楼,洋泾,52.99,121.473701,31.230416,31.230416,0.22592339628075842
2656,西镇小区(浦东) ,213.0,万,88199.0,1室0厅 | 24.15平米 | 北 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,洋泾,24.15,121.549861,31.241775,31.241775,7.223973502591989
2657,崮山小区二街坊 ,608.0,万,103631.0,2室1厅 | 58.67平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,洋泾,58.67,121.563368,31.236412,31.236412,8.40093268545766
2658,崮山小区四街坊 ,728.0,万,108511.0,2室1厅 | 67.09平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,洋泾,67.09,121.563368,31.236412,31.236412,8.40093268545766
2659,巨东小区 ,628.0,万,93998.0,2室1厅 | 66.81平米 | 东南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,洋泾,66.81,121.550432,31.236128,31.236128,7.178837036554179
2660,龙珠公寓 ,650.0,万,65183.0,2室2厅 | 99.72平米 | 南 | 简装 | 低楼层(共28层) | 1998年建 | 板楼,洋泾,99.72,121.549997,31.250123,31.250123,7.477738910557828
2661,泾西一村 ,211.0,万,72211.0,1室0厅 | 29.22平米 | 东 南 | 简装 | 低楼层(共5层) | 1985年建 | 板楼,洋泾,29.22,121.547096,31.240032,31.240032,6.929834331936703
2662,博山小区 ,395.0,万,73516.0,1室2厅 | 53.73平米 | 南 | 精装 | 中楼层(共25层) | 1990年建 | 塔楼,洋泾,53.73,121.555921,31.245919,31.245919,7.886066038113871
2663,西镇小区(浦东) ,310.0,万,82933.0,1室0厅 | 37.38平米 | 南 | 简装 | 中楼层(共6层) | 1991年建 | 板楼,洋泾,37.38,121.549861,31.241775,31.241775,7.223973502591989
2664,崮山小区一街坊 ,897.0,万,107067.0,3室1厅 | 83.78平米 | 南 | 简装 | 低楼层(共6层) | 2001年建 | 板楼,洋泾,83.78,121.563368,31.236412,31.236412,8.40093268545766
2665,苗圃路138弄 ,570.0,万,67115.0,2室1厅 | 84.93平米 | 南 西北 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,洋泾,84.93,121.546739,31.243834,31.243834,6.985655232303917
2666,森林湾公寓 ,1600.0,万,90534.0,5室2厅 | 176.73平米 | 南 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,洋泾,176.73,121.556489,31.238209,31.238209,7.777098255116072
2667,中新家园 ,1015.0,万,85381.0,4室2厅 | 118.88平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,洋泾,118.88,121.549732,31.232286,31.232286,7.076798887665905
2668,名门世家(浦东) ,750.0,万,43353.0,5室1厅 | 173平米 | 南 | 简装 | 中楼层(共12层) | 1998年建 | 板楼,洋泾,173,121.553365,31.245027,31.245027,7.627133266043681
2669,张杨南苑 ,622.0,万,93703.0,2室2厅 | 66.38平米 | 南 | 毛坯 | 低楼层(共6层) | 1995年建 | 板楼,洋泾,66.38,121.55308,31.237498,31.237498,7.44644807683658
2670,名门世家(浦东) ,570.0,万,38631.0,3室2厅 | 147.55平米 | 南 | 简装 | 中楼层(共12层) | 1998年建 | 板楼,洋泾,147.55,121.553365,31.245027,31.245027,7.627133266043681
2671,名门世家(浦东) ,425.0,万,36112.0,3室0厅 | 117.69平米 | 南 | 精装 | 高楼层(共12层) | 1998年建 | 板楼,洋泾,117.69,121.553365,31.245027,31.245027,7.627133266043681
2672,名门世家(浦东) ,718.0,万,38569.0,4室2厅 | 186.16平米 | 南 | 精装 | 高楼层(共12层) | 1998年建 | 板楼,洋泾,186.16,121.553365,31.245027,31.245027,7.627133266043681
2673,凌三小区 ,888.0,万,66185.0,3室2厅 | 134.17平米 | 南 | 精装 | 高楼层(共18层) | 1995年建 | 板楼,洋泾,134.17,121.473701,31.230416,31.230416,0.22592339628075842
2674,西镇小区(浦东) ,280.0,万,83758.0,1室0厅 | 33.43平米 | 南 | 精装 | 中楼层(共6层) | 1991年建 | 板楼,洋泾,33.43,121.549861,31.241775,31.241775,7.223973502591989
2675,崮山小区二街坊 ,940.0,万,111085.0,3室2厅 | 84.62平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,洋泾,84.62,121.563368,31.236412,31.236412,8.40093268545766
2676,崮山小区三街坊 ,900.0,万,111649.0,3室1厅 | 80.61平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,洋泾,80.61,121.563368,31.236412,31.236412,8.40093268545766
2677,崮山小区三街坊 ,795.0,万,113232.0,2室1厅 | 70.21平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,洋泾,70.21,121.563368,31.236412,31.236412,8.40093268545766
2678,亚龙国际大厦 ,145.0,万,36868.0,1室0厅 | 39.33平米 | 西 | 简装 | 低楼层(共16层)  | 塔楼,洋泾,39.33,121.480208,31.227103,31.227103,0.513417204435222
