,house_name,total_price,unit_price,unit_price_desc,type,location1,area,total_price_min,total_price_max,area_min,area_max
789,泷湾苑,总价1000(万/套),35000.0, 元/㎡(均价),别墅,青浦,建面 286-321㎡,1000.0,1000.0,286.0,321.0
790,大豪山林别墅,总价3518(万/套),80687.0, 元/㎡(均价),别墅,青浦,建面 270-760㎡,3518.0,3518.0,270.0,760.0
791,中铁北城时代,总价540(万/套),46000.0, 元/㎡(均价),住宅,宝山,建面 84-120㎡,540.0,540.0,84.0,120.0
792,凤凰景苑,总价1050(万/套),50000.0, 元/㎡(均价),住宅,闵行,建面 164-240㎡,1050.0,1050.0,164.0,240.0
793,中粮南桥半岛,总价360(万/套),36000.0, 元/㎡(均价),住宅,奉贤,建面 93-126㎡,360.0,360.0,93.0,126.0
794,东方鸿璟,,700.0, (万/套)(总价),住宅,浦东,建面 210㎡,,,210.0,210.0
795,万科翡翠雅宾利,,,,住宅,静安,,,,,
796,泰禾红桥,总价374(万/套),38000.0, 元/㎡(均价),住宅,青浦,,374.0,374.0,,
797,明天华城,,343.0, (万/套)(总价),住宅,浦东,建面 72-97㎡,,,72.0,97.0
798,中信君廷,总价3600(万/套),120000.0, 元/㎡(均价),住宅,徐汇,建面 288㎡,3600.0,3600.0,288.0,288.0
799,大学里,总价345(万/套),30000.0, 元/㎡(均价),住宅,嘉定,建面 115㎡,345.0,345.0,115.0,115.0
800,佳源梦想广场,总价190(万/套),22000.0, 元/㎡(均价),住宅,奉贤,建面 85-90㎡,190.0,190.0,85.0,90.0
801,万科海上传奇,,,,住宅,浦东,建面 95-125㎡,,,95.0,125.0
802,金融家,总价510(万/套),48000.0, 元/㎡(均价),住宅,浦东,建面 88-126㎡,510.0,510.0,88.0,126.0
803,绿地海珀风华(别墅),,1300.0, (万/套)(总价),别墅,青浦,建面 217-270㎡,,,217.0,270.0
804,佘山一品,总价1100(万/套),38000.0, 元/㎡(均价),别墅,松江,建面 300㎡,1100.0,1100.0,300.0,300.0
805,信义嘉庭,总价440(万/套),37000.0, 元/㎡(均价),住宅,嘉定,建面 90-150㎡,440.0,440.0,90.0,150.0
806,恒大佘山首府,总价920(万/套),41000.0, 元/㎡(均价),住宅,松江,建面 224㎡,920.0,920.0,224.0,224.0
807,浦东星河湾,总价4200(万/套),110000.0, 元/㎡(均价),住宅,浦东,建面 375㎡,4200.0,4200.0,375.0,375.0
808,长泰西郊,,3300.0, (万/套)(总价),别墅,松江,建面 478㎡,,,478.0,478.0
809,万业紫辰苑,总价477(万/套),46000.0, 元/㎡(均价),住宅,宝山,建面 87-125㎡,477.0,477.0,87.0,125.0
810,乔爱庄园,,,,别墅,松江,建面 558㎡,,,558.0,558.0
811,金球怡云花园,总价1860(万/套),75000.0, 元/㎡(均价),别墅,闵行,建面 230-248㎡,1860.0,1860.0,230.0,248.0
812,建发玖珑湾,,,,住宅,松江,建面 82-116㎡,,,82.0,116.0
813,保利天琴宇舍,总价900(万/套),34000.0, 元/㎡(均价),住宅,嘉定,建面 185-430㎡,900.0,900.0,185.0,430.0
814,仁和都市花园,总价860(万/套),70000.0, 元/㎡(均价),住宅,浦东,建面 93-155㎡,860.0,860.0,93.0,155.0
815,万立城,,23500.0, 元/㎡(均价),住宅,嘉定,,,,,
816,融信铂湾,总价1250(万/套),55000.0, 元/㎡(均价),别墅,青浦,建面 176-203㎡,1250.0,1250.0,176.0,203.0
817,仁恒东郊花园,,,,住宅,浦东,建面 135-220㎡,,,135.0,220.0
818,中环名品公馆,总价760(万/套),86000.0, 元/㎡(均价),住宅,普陀,建面 91-138㎡,760.0,760.0,91.0,138.0
819,中铁逸都,,42500.0, 元/㎡(均价),住宅,青浦,建面 131-152㎡,,,131.0,152.0
820,滨江凯旋门,总价4645(万/套),138000.0, 元/㎡(均价),住宅,浦东,建面 135-235㎡,4645.0,4645.0,135.0,235.0
821,万源城御璄,总价3300(万/套),85000.0, 元/㎡(均价),住宅,闵行,建面 408㎡,3300.0,3300.0,408.0,408.0
822,复地御西郊,,,,住宅,长宁,建面 480㎡,,,480.0,480.0
823,吉宝.季景铭郡,总价345(万/套),45000.0, 元/㎡(均价),住宅,嘉定,建面 76㎡,345.0,345.0,76.0,76.0
824,象屿上海年华,,,,住宅,松江,建面 80-83㎡,,,80.0,83.0
825,国浩长风汇都,总价1435(万/套),82000.0, 元/㎡(均价),住宅,普陀,建面 225㎡,1435.0,1435.0,225.0,225.0
826,湖畔天下,总价790(万/套),53000.0, 元/㎡(均价),住宅,嘉定,建面 118-197㎡,790.0,790.0,118.0,197.0
827,法兰西世家(别墅),总价1400(万/套),33000.0, 元/㎡(均价),别墅,松江,建面 270㎡,1400.0,1400.0,270.0,270.0
828,祥和王宫,总价5500(万/套),100000.0, 元/㎡(均价),别墅,普陀,建面 281-1560㎡,5500.0,5500.0,281.0,1560.0
829,大宁金茂府,,,,住宅,静安,,,,,
830,华侨城苏河湾(公寓),,,,住宅,静安,,,,,
831,同济东时区,,,,别墅,浦东,建面 123㎡,,,123.0,123.0
832,上实滨湖和墅,,,,别墅,青浦,,,,,
833,恒大帝景,,,,住宅,松江,,,,,
834,淮海名邸,总价6000(万/套),130000.0, 元/㎡(均价),住宅,长宁,建面 407-467㎡,6000.0,6000.0,407.0,467.0
835,阳光里(嘉定),总价943(万/套),41500.0, 元/㎡(均价),别墅,嘉定,建面 206-250㎡,943.0,943.0,206.0,250.0
836,嘉天汇,,,,住宅,静安,,,,,
837,西郊庄园马德里洋房,总价1860(万/套),73000.0, 元/㎡(均价),住宅,闵行,建面 220-433㎡,1860.0,1860.0,220.0,433.0
838,海湾国际名苑,总价550(万/套),25000.0, 元/㎡(均价),别墅,奉贤,建面 194-260㎡,550.0,550.0,194.0,260.0
839,香水湾,总价3000(万/套),65000.0, 元/㎡(均价),别墅,青浦,建面 348-498㎡,3000.0,3000.0,348.0,498.0
840,英庭名墅,总价1703(万/套),75000.0, 元/㎡(均价),别墅,青浦,建面 222-265㎡,1703.0,1703.0,222.0,265.0
841,中福浦江汇,,,,住宅,黄浦,,,,,
842,颐湾丽庭,总价780(万/套),33000.0, 元/㎡(均价),别墅,青浦,建面 207-292㎡,780.0,780.0,207.0,292.0
843,天和前滩时代,总价300(万/套),30000.0, 元/㎡(均价),住宅,奉贤,建面 108㎡,300.0,300.0,108.0,108.0
844,万科翡翠滨江(一期),总价3010(万/套),161000.0, 元/㎡(均价),住宅,浦东,建面 300㎡,3010.0,3010.0,300.0,300.0
845,御沁园(别墅),,,,别墅,浦东,,,,,
846,臻品嘉园(公寓),,,,别墅,嘉定,,,,,
847,九城家天下新座,总价1025(万/套),24000.0, 元/㎡(均价),别墅,松江,建面 430㎡,1025.0,1025.0,430.0,430.0
848,中金海棠湾(公寓),,,,住宅,浦东,建面 130-146㎡,,,130.0,146.0
849,保利天鹅语,,37000.0, 元/㎡(均价),住宅,嘉定,建面 80-134㎡,,,80.0,134.0
850,朗诗未来街区,总价230(万/套),29800.0, 元/㎡(均价),住宅,奉贤,建面 76-86㎡,230.0,230.0,76.0,86.0
851,半岛君望,总价3000(万/套),60000.0, 元/㎡(均价),别墅,奉贤,建面 403㎡,3000.0,3000.0,403.0,403.0
852,外滩·豪景苑,总价1950(万/套),110000.0, 元/㎡(均价),住宅,虹口,建面 108-186㎡,1950.0,1950.0,108.0,186.0
853,路劲上海派,总价240(万/套),30309.0, 元/㎡(均价),住宅,嘉定,,240.0,240.0,,
854,华府樟园,总价4000(万/套),95000.0, 元/㎡(均价),住宅,普陀,建面 430㎡,4000.0,4000.0,430.0,430.0
855,凯德新视界(一期),总价203(万/套),23000.0, 元/㎡(均价),住宅,浦东,,203.0,203.0,,
856,安澜西郊,总价2900(万/套),74000.0, 元/㎡(均价),别墅,青浦,建面 438-622㎡,2900.0,2900.0,438.0,622.0
857,大华伊斐墅,总价9739(万/套),140000.0, 元/㎡(均价),别墅,浦东,,9739.0,9739.0,,
858,尚海郦景,总价1000(万/套),97000.0, 元/㎡(均价),住宅,浦东,建面 82-113㎡,1000.0,1000.0,82.0,113.0
859,九龙仓滨江壹十八,总价2900(万/套),113000.0, 元/㎡(均价),住宅,浦东,建面 257-365㎡,2900.0,2900.0,257.0,365.0
860,新湖青蓝国际,,,,住宅,静安,,,,,
861,中建大公馆,,,,别墅,杨浦,建面 412㎡,,,412.0,412.0
862,世茂云图,总价678(万/套),56500.0, 元/㎡(均价),住宅,浦东,建面 87-140㎡,678.0,678.0,87.0,140.0
863,嘉御庭,总价3200(万/套),128000.0, 元/㎡(均价),住宅,徐汇,建面 250㎡,3200.0,3200.0,250.0,250.0
864,荣乐水岸,总价347(万/套),38500.0, 元/㎡(均价),住宅,松江,建面 93-108㎡,347.0,347.0,93.0,108.0
865,川和路399弄,,,,住宅,浦东,,,,,
866,尼德兰官邸,总价1700(万/套),63000.0, 元/㎡(均价),别墅,浦东,建面 285㎡,1700.0,1700.0,285.0,285.0
867,金地佘山天境(别墅),,,,别墅,青浦,,,,,
868,圣堡骊池,总价2700(万/套),72000.0, 元/㎡(均价),别墅,青浦,建面 169-578㎡,2700.0,2700.0,169.0,578.0
869,新虹桥首府(别墅),总价2500(万/套),80000.0, 元/㎡(均价),别墅,松江,建面 352-599㎡,2500.0,2500.0,352.0,599.0
870,旭辉铂悦西郊,总价4100(万/套),52300.0, 元/㎡(均价),别墅,嘉定,建面 914-1084㎡,4100.0,4100.0,914.0,1084.0
871,骏丰玲珑坊,总价400(万/套),48000.0, 元/㎡(均价),住宅,嘉定,建面 55-95㎡,400.0,400.0,55.0,95.0
872,安亭中央公园,总价480(万/套),35000.0, 元/㎡(均价),住宅,嘉定,建面 74-144㎡,480.0,480.0,74.0,144.0
873,棕榈滩高尔夫别墅,,35000.0, 元/㎡(均价),别墅,奉贤,建面 332-418㎡,,,332.0,418.0
874,夏都融庭,总价4600(万/套),72000.0, 元/㎡(均价),别墅,青浦,建面 631-637㎡,4600.0,4600.0,631.0,637.0
875,嘉业海悦苑,,,,别墅,奉贤,建面 558-724㎡,,,558.0,724.0
876,禹洲老城里,,,,住宅,嘉定,建面 87-97㎡,,,87.0,97.0
877,绿地海珀玉晖,总价1010(万/套),105000.0, 元/㎡(均价),住宅,普陀,,1010.0,1010.0,,
878,万顺水原墅(别墅),总价2070(万/套),60000.0, 元/㎡(均价),别墅,闵行,建面 300㎡,2070.0,2070.0,300.0,300.0
879,一品漫城四期,总价3300(万/套),110000.0, 元/㎡(均价),别墅,闵行,建面 316-357㎡,3300.0,3300.0,316.0,357.0
880,融创滨江壹号院,,,,住宅,黄浦,建面 162-414㎡,,,162.0,414.0
881,新虹桥首府(公寓),总价648(万/套),50000.0, 元/㎡(均价),住宅,松江,建面 85-143㎡,648.0,648.0,85.0,143.0
882,融创外滩壹号院,总价3000(万/套),170000.0, 元/㎡(均价),住宅,黄浦,建面 289-347㎡,3000.0,3000.0,289.0,347.0
883,华府天地愉园,总价962(万/套),52000.0, 元/㎡(均价),别墅,闵行,建面 152-189㎡,962.0,962.0,152.0,189.0
884,八埭头滨江园,总价2600(万/套),109900.0, 元/㎡(均价),住宅,杨浦,建面 132-307㎡,2600.0,2600.0,132.0,307.0
885,上海捷克住宅小区(别墅),总价2096(万/套),68000.0, 元/㎡(均价),别墅,青浦,建面 308㎡,2096.0,2096.0,308.0,308.0
886,建邦16区,总价1200(万/套),98000.0, 元/㎡(均价),住宅,虹口,建面 98-135㎡,1200.0,1200.0,98.0,135.0
887,中冶墅境,总价171(万/套),19000.0, 元/㎡(均价),住宅,金山,建面 85-155㎡,171.0,171.0,85.0,155.0
888,金地天地云墅,总价530(万/套),42000.0, 元/㎡(均价),住宅,宝山,建面 126㎡,530.0,530.0,126.0,126.0
889,一品漫城(五期),总价1475(万/套),62000.0, 元/㎡(均价),住宅,闵行,建面 98-120㎡,1475.0,1475.0,98.0,120.0
890,安亭瑞仕华庭(别墅),总价1000(万/套),42000.0, 元/㎡(均价),别墅,嘉定,建面 226-270㎡,1000.0,1000.0,226.0,270.0
891,静安府东区,总价900(万/套),88000.0, 元/㎡(均价),住宅,静安,建面 118-147㎡,900.0,900.0,118.0,147.0
892,天和尚上海,总价230(万/套),27000.0, 元/㎡(均价),住宅,奉贤,建面 73-96㎡,230.0,230.0,73.0,96.0
893,同济东时区,,,,住宅,浦东,,,,,
894,张江三湘海尚,,,,住宅,浦东,建面 87-136㎡,,,87.0,136.0
895,首创旭辉城(公寓),,26000.0, 元/㎡(均价),住宅,嘉定,,,,,
896,华发四季,总价1100(万/套),67000.0, 元/㎡(均价),住宅,浦东,建面 89-149㎡,1100.0,1100.0,89.0,149.0
897,翠湖天地隽荟,,160000.0, 元/㎡(均价),住宅,黄浦,建面 287-391㎡,,,287.0,391.0
898,虹桥融景,总价2000(万/套),74000.0, 元/㎡(均价),别墅,青浦,建面 187-350㎡,2000.0,2000.0,187.0,350.0
899,阳明花园广场,总价600(万/套),53000.0, 元/㎡(均价),住宅,浦东,建面 104-138㎡,600.0,600.0,104.0,138.0
900,合生广富汇(别墅),总价1300(万/套),55700.0, 元/㎡(均价),别墅,松江,建面 265-269㎡,1300.0,1300.0,265.0,269.0
901,金臣汇,总价1871(万/套),75000.0, 元/㎡(均价),住宅,闵行,,1871.0,1871.0,,
902,华山夏都苑,总价4676(万/套),134000.0, 元/㎡(均价),住宅,长宁,建面 348㎡,4676.0,4676.0,348.0,348.0
903,华亭首府,总价1435(万/套),59800.0, 元/㎡(均价),别墅,松江,建面 240㎡,1435.0,1435.0,240.0,240.0
904,浦发罗兰翡丽,总价879(万/套),62659.0, 元/㎡(均价),住宅,浦东,建面 165-236㎡,879.0,879.0,165.0,236.0
905,沁和园,总价900(万/套),85400.0, 元/㎡(均价),住宅,普陀,建面 172-245㎡,900.0,900.0,172.0,245.0
906,富绅时代公馆,总价410(万/套),41000.0, 元/㎡(均价),住宅,青浦,建面 102-110㎡,410.0,410.0,102.0,110.0
907,徐汇公园道壹号,,,,住宅,徐汇,建面 150㎡,,,150.0,150.0
908,帕缇欧香苑,总价645(万/套),40000.0, 元/㎡(均价),住宅,青浦,建面 132-162㎡,645.0,645.0,132.0,162.0
909,步阳御江金都,总价665(万/套),36000.0, 元/㎡(均价),住宅,嘉定,建面 170-195㎡,665.0,665.0,170.0,195.0
910,时代御湖,总价2500(万/套),26000.0, 元/㎡(均价),别墅,上海周边,建面 394-468㎡,2500.0,2500.0,394.0,468.0
911,正阳世纪星城,,,,住宅,奉贤,,,,,
912,大华碧云天,,,,住宅,宝山,建面 95-167㎡,,,95.0,167.0
913,碧桂园嘉誉,总价365(万/套),31000.0, 元/㎡(均价),住宅,嘉定,建面 115-140㎡,365.0,365.0,115.0,140.0
914,西上海御庭,总价273(万/套),32000.0, 元/㎡(均价),住宅,嘉定,建面 92㎡,273.0,273.0,92.0,92.0
915,东亚启航公馆,总价287(万/套),38000.0, 元/㎡(均价),住宅,浦东,建面 78-88㎡,287.0,287.0,78.0,88.0
916,徐汇苑,总价1560(万/套),105000.0, 元/㎡(均价),住宅,徐汇,建面 135-198㎡,1560.0,1560.0,135.0,198.0
917,保利艾庐,,,,别墅,浦东,,,,,
918,万科金域澜湾,,,,别墅,浦东,,,,,
919,万科金域澜湾,,,,住宅,浦东,建面 75-131㎡,,,75.0,131.0
920,招商中环华府,总价560(万/套),56500.0, 元/㎡(均价),住宅,宝山,,560.0,560.0,,
921,招商中环华府,总价748(万/套),65000.0, 元/㎡(均价),别墅,宝山,,748.0,748.0,,
922,古北金鹰府,总价1418(万/套),78500.0, 元/㎡(均价),住宅,闵行,建面 64-245㎡,1418.0,1418.0,64.0,245.0
923,深城投十一街区,,40000.0, 元/㎡(均价),住宅,嘉定,,,,,
924,绿地天呈,总价641(万/套),33000.0, 元/㎡(均价),住宅,嘉定,建面 90-135㎡,641.0,641.0,90.0,135.0
925,宝华源墅,,,,别墅,闵行,建面 178-241㎡,,,178.0,241.0
926,尼德兰官邸,总价396(万/套),41000.0, 元/㎡(均价),住宅,浦东,建面 88-134㎡,396.0,396.0,88.0,134.0
927,绿都绣云里,总价290(万/套),41000.0, 元/㎡(均价),住宅,浦东,建面 69-117㎡,290.0,290.0,69.0,117.0
928,临港首府,总价390(万/套),29500.0, 元/㎡(均价),住宅,浦东,建面 130-220㎡,390.0,390.0,130.0,220.0
929,临港首府,总价935(万/套),35000.0, 元/㎡(均价),别墅,浦东,建面 218-310㎡,935.0,935.0,218.0,310.0
930,陆家嘴壹号院,总价2176(万/套),128000.0, 元/㎡(均价),住宅,浦东,,2176.0,2176.0,,
931,阳光城滨江悦,总价1400(万/套),100000.0, 元/㎡(均价),住宅,杨浦,建面 135-155㎡,1400.0,1400.0,135.0,155.0
932,瑞虹新城悦庭,,,,住宅,虹口,,,,,
933,铂金府,总价480(万/套),40000.0, 元/㎡(均价),住宅,嘉定,建面 92-147㎡,480.0,480.0,92.0,147.0
934,银都名墅,,,,别墅,闵行,建面 470㎡,,,470.0,470.0
935,金辉海上铭著,总价1120(万/套),80000.0, 元/㎡(均价),住宅,闵行,建面 140㎡,1120.0,1120.0,140.0,140.0
936,嘉宝前滩后院,总价1700(万/套),90000.0, 元/㎡(均价),别墅,浦东,建面 181-194㎡,1700.0,1700.0,181.0,194.0
937,中粮前滩海景壹号,,,,住宅,浦东,建面 91-130㎡,,,91.0,130.0
938,宫园巧筑,总价1030(万/套),44500.0, 元/㎡(均价),别墅,宝山,建面 135-231㎡,1030.0,1030.0,135.0,231.0
939,逸时区,总价300(万/套),29000.0, 元/㎡(均价),住宅,奉贤,建面 86-127㎡,300.0,300.0,86.0,127.0
940,瑞和上海印象,总价181(万/套),18800.0, 元/㎡(均价),住宅,奉贤,建面 74-101㎡,181.0,181.0,74.0,101.0
941,九龙仓静安壹号,总价5505(万/套),129000.0, 元/㎡(均价),住宅,静安,建面 304㎡,5505.0,5505.0,304.0,304.0
942,园与墅,总价243(万/套),17500.0, 元/㎡(均价),住宅,金山,建面 97-160㎡,243.0,243.0,97.0,160.0
943,大宁金茂府,总价3200(万/套),130000.0, 元/㎡(均价),别墅,静安,建面 222-243㎡,3200.0,3200.0,222.0,243.0
944,新华御湖上园,总价175(万/套),18800.0, 元/㎡(均价),住宅,金山,建面 84-108㎡,175.0,175.0,84.0,108.0
945,龙柏8号,总价1001(万/套),70000.0, 元/㎡(均价),住宅,闵行,建面 131-142㎡,1001.0,1001.0,131.0,142.0
946,晶耀名邸,,,,住宅,浦东,,,,,
947,新华联奥莱悦府,总价835(万/套),56000.0, 元/㎡(均价),别墅,青浦,建面 145㎡,835.0,835.0,145.0,145.0
948,万科莱茵半岛,总价600(万/套),41215.0, 元/㎡(均价),别墅,嘉定,建面 123-155㎡,600.0,600.0,123.0,155.0
949,尚海郦景,,,,别墅,浦东,建面 292-312㎡,,,292.0,312.0
950,金地双都汇,总价550(万/套),50000.0, 元/㎡(均价),别墅,松江,,550.0,550.0,,
951,绿城上海诚园,,,,住宅,奉贤,,,,,
952,华谊逸品澜湾,,,,住宅,嘉定,建面 82-111㎡,,,82.0,111.0
953,秋月朗庭尚东区,,,,住宅,奉贤,建面 108-119㎡,,,108.0,119.0
954,西郊金茂府,总价420(万/套),46000.0, 元/㎡(均价),住宅,嘉定,建面 99㎡,420.0,420.0,99.0,99.0
955,宝华帝华园,总价360(万/套),31000.0, 元/㎡(均价),住宅,奉贤,建面 60-124㎡,360.0,360.0,60.0,124.0
956,东方城市豪庭,总价240(万/套),31900.0, 元/㎡(均价),住宅,浦东,建面 75-130㎡,240.0,240.0,75.0,130.0
957,运杰御澜雅苑,,,,住宅,青浦,建面 76-126㎡,,,76.0,126.0
958,望园豪庭,总价320(万/套),34000.0, 元/㎡(均价),住宅,奉贤,建面 85-139㎡,320.0,320.0,85.0,139.0
959,嘉和美苑,总价398(万/套),28000.0, 元/㎡(均价),住宅,浦东,建面 105-142㎡,398.0,398.0,105.0,142.0
960,恒大滨江华府,总价5000(万/套),124000.0, 元/㎡(均价),住宅,浦东,建面 339-504㎡,5000.0,5000.0,339.0,504.0
961,凯利海华府,总价1000(万/套),84000.0, 元/㎡(均价),住宅,浦东,建面 91-247㎡,1000.0,1000.0,91.0,247.0
962,韵湖国际,总价180(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 63-122㎡,180.0,180.0,63.0,122.0
963,禹洲雍贤府,,,,别墅,奉贤,建面 127-143㎡,,,127.0,143.0
964,浦西玫瑰园,总价200(万/套),25000.0, 元/㎡(均价),住宅,上海周边,建面 71-109㎡,200.0,200.0,71.0,109.0
965,昆山玉兰公馆,,,,别墅,上海周边,建面 100-126㎡,,,100.0,126.0
966,韵湖豪庭,总价130(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 89-119㎡,130.0,130.0,89.0,119.0
967,东方颐城,总价300(万/套),32000.0, 元/㎡(均价),别墅,浦东,建面 117-123㎡,300.0,300.0,117.0,123.0
968,桐南美麓,总价396(万/套),33000.0, 元/㎡(均价),住宅,奉贤,,396.0,396.0,,
969,盛世荟庭,,,,住宅,浦东,建面 84-116㎡,,,84.0,116.0
970,前滩东方逸品,,,,住宅,浦东,,,,,
971,新里波洛克公馆,,,,住宅,青浦,建面 144-162㎡,,,144.0,162.0
972,桐南美麓,,31500.0, 元/㎡(均价),别墅,奉贤,,,,,
973,融创壹号公馆,,,,住宅,松江,建面 83-121㎡,,,83.0,121.0
974,西虹桥壹号,总价480(万/套),42000.0, 元/㎡(均价),住宅,青浦,建面 72-120㎡,480.0,480.0,72.0,120.0
975,金融街融府,,,,住宅,静安,建面 120-168㎡,,,120.0,168.0
976,江湾国际中心,,,,住宅,上海周边,建面 98-133㎡,,,98.0,133.0
977,大发融悦四季,总价434(万/套),40000.0, 元/㎡(均价),住宅,青浦,建面 119㎡,434.0,434.0,119.0,119.0
978,雍和府,总价320(万/套),35000.0, 元/㎡(均价),住宅,宝山,建面 89㎡,320.0,320.0,89.0,89.0
979,诺丁公馆,总价170(万/套),13000.0, 元/㎡(均价),住宅,上海周边,建面 107-138㎡,170.0,170.0,107.0,138.0
980,保利玲珑公馆,总价275(万/套),27000.0, 元/㎡(均价),住宅,浦东,建面 78-109㎡,275.0,275.0,78.0,109.0
981,御江南,总价885(万/套),19000.0, 元/㎡(均价),别墅,上海周边,建面 407-480㎡,885.0,885.0,407.0,480.0
982,如意佳园,,,,住宅,上海周边,建面 90-133㎡,,,90.0,133.0
983,祥生悦澜湾,总价165(万/套),15500.0, 元/㎡(均价),住宅,上海周边,建面 90-120㎡,165.0,165.0,90.0,120.0
984,上海湾,总价1000(万/套),20000.0, 元/㎡(均价),别墅,上海周边,建面 486㎡,1000.0,1000.0,486.0,486.0
985,旭辉梦想城,总价145(万/套),16000.0, 元/㎡(均价),住宅,上海周边,建面 65-112㎡,145.0,145.0,65.0,112.0
986,上海湾,总价90(万/套),22000.0, 元/㎡(均价),住宅,上海周边,建面 49-61㎡,90.0,90.0,49.0,61.0
987,桃李春风景苑,,,,住宅,上海周边,,,,,
988,金洲海尚,总价120(万/套),14000.0, 元/㎡(均价),住宅,上海周边,建面 89-108㎡,120.0,120.0,89.0,108.0
989,碧桂园湖悦天境花园,,,,住宅,上海周边,建面 95-125㎡,,,95.0,125.0
990,聚米喆园,总价130(万/套),11000.0, 元/㎡(均价),住宅,上海周边,建面 71-120㎡,130.0,130.0,71.0,120.0
991,虹桥正荣中心,总价1400(万/套),47000.0, 元/㎡(均价),商业,闵行,,1400.0,1400.0,,
992,中楠都汇广场,总价100(万/套),25000.0, 元/㎡(均价),商业,上海周边,,100.0,100.0,,
993,佳源优优华府,总价166(万/套),14500.0, 元/㎡(均价),住宅,上海周边,,166.0,166.0,,
994,金虹桥井亭苑,,,,住宅,闵行,建面 85-86㎡,,,85.0,86.0
995,恒越生活广场,,,,商业,浦东,,,,,
996,舜喜大厦,,,,写字楼,嘉定,,,,,
997,建滔朗峰裕花园,总价170(万/套),19000.0, 元/㎡(均价),住宅,上海周边,建面 95-140㎡,170.0,170.0,95.0,140.0
998,静安康鑫家园,总价964(万/套),90000.0, 元/㎡(均价),住宅,静安,建面 106-119㎡,964.0,964.0,106.0,119.0
999,森兰美伦,,35000.0, 元/㎡(均价),写字楼,浦东,,,,,
1000,青浦万达茂,总价600(万/套),50000.0, 元/㎡(均价),商业,青浦,,600.0,600.0,,
1001,乍浦锦园,总价120(万/套),13500.0, 元/㎡(均价),住宅,上海周边,建面 68-103㎡,120.0,120.0,68.0,103.0
1002,闻喜华庭,总价1000(万/套),90000.0, 元/㎡(均价),商业,静安,,1000.0,1000.0,,
1003,象屿两岸贸易中心,,,,商业,上海周边,,,,,
1004,金色江湾,总价100(万/套),13750.0, 元/㎡(均价),住宅,上海周边,建面 89-92㎡,100.0,100.0,89.0,92.0
1005,汇金大厦,,,,写字楼,黄浦,,,,,
1006,虹桥观邸,总价850(万/套),38000.0, 元/㎡(均价),写字楼,闵行,,850.0,850.0,,
1007,中环协信天地,总价3095(万/套),39000.0, 元/㎡(均价),写字楼,静安,,3095.0,3095.0,,
1008,首创禧悦(二期),总价501(万/套),41000.0, 元/㎡(均价),住宅,青浦,建面 110-128㎡,501.0,501.0,110.0,128.0
1009,中粮南桥锦云,总价285(万/套),36600.0, 元/㎡(均价),住宅,奉贤,建面 90-130㎡,285.0,285.0,90.0,130.0
1010,浦江坤庭—枫郡,总价684(万/套),60000.0, 元/㎡(均价),住宅,闵行,建面 111-156㎡,684.0,684.0,111.0,156.0
1011,景瑞一公里,总价500(万/套),55000.0, 元/㎡(均价),商业,青浦,,500.0,500.0,,
1012,浦江坤庭—紫郡,总价650(万/套),58000.0, 元/㎡(均价),住宅,闵行,建面 97-156㎡,650.0,650.0,97.0,156.0
1013,万科中环公园,,137.0, (万/套)(总价),住宅,上海周边,建面 89-118㎡,,,89.0,118.0
1014,惠南壹号街,,,,商业,浦东,,,,,
1015,同济融创玫瑰公馆,,69000.0, 元/㎡(均价),住宅,闵行,建面 123-144㎡,,,123.0,144.0
1016,融信绿地国际中心,总价1700(万/套),39000.0, 元/㎡(均价),写字楼,闵行,,1700.0,1700.0,,
1017,海伦堡爱ME城市,总价300(万/套),29000.0, 元/㎡(均价),商业,嘉定,,300.0,300.0,,
1018,七宝宝龙城,总价989(万/套),115000.0, 元/㎡(均价),商业,闵行,,989.0,989.0,,
1019,新城金樾,,11500.0, 元/㎡(均价),住宅,上海周边,建面 88-128㎡,,,88.0,128.0
1020,松江颐景园(商铺),,,,商业,松江,,,,,
1021,森兰美伦,,47500.0, 元/㎡(均价),商业,浦东,,,,,
1022,万科未来之城,总价150(万/套),15000.0, 元/㎡(均价),住宅,上海周边,建面 90-112㎡,150.0,150.0,90.0,112.0
1023,新城璞樾门第,总价520(万/套),45800.0, 元/㎡(均价),别墅,青浦,建面 119-144㎡,520.0,520.0,119.0,144.0
1024,新城上坤樾山半岛,,,,别墅,松江,建面 136-215㎡,,,136.0,215.0
1025,象源丽都,总价900(万/套),72000.0, 元/㎡(均价),住宅,普陀,建面 125-211㎡,900.0,900.0,125.0,211.0
1026,绿地朱家角1号,总价620(万/套),35000.0, 元/㎡(均价),别墅,青浦,建面 180㎡,620.0,620.0,180.0,180.0
1027,金地都会艺境(嘉兴),总价135(万/套),15500.0, 元/㎡(均价),住宅,上海周边,建面 89-115㎡,135.0,135.0,89.0,115.0
1028,静安府西区,总价1000(万/套),90000.0, 元/㎡(均价),住宅,静安,建面 115-142㎡,1000.0,1000.0,115.0,142.0
1029,象屿虹桥悦府,,44000.0, 元/㎡(均价),住宅,松江,建面 77-120㎡,,,77.0,120.0
1030,海伦广场,总价650(万/套),35000.0, 元/㎡(均价),商业,嘉定,,650.0,650.0,,
